[individuals]
496
[dimensions]
3
[landmarks]
119
[rawpoints]
'#1 Gca_F_B_SMF_4509
-1.518388e+01 -3.325129e+00 6.650642e+01
-1.531964e+01 -3.604785e-01 6.659975e+01
-1.477863e+01 2.521909e+00 6.613564e+01
-1.404505e+01 4.690088e+00 6.538817e+01
-1.321161e+01 6.717801e+00 6.439223e+01
-1.211852e+01 8.458595e+00 6.313807e+01
-1.757450e+01 -6.980031e+00 5.304988e+01
-1.858901e+01 -4.030814e+00 5.289850e+01
-1.799322e+01 -1.014750e+00 5.261367e+01
-1.723359e+01 2.049581e+00 5.291843e+01
-1.663576e+01 4.663582e+00 5.350449e+01
-1.662999e+01 7.247756e+00 5.443085e+01
-1.416020e+01 8.226800e+00 5.507035e+01
-1.811906e+00 -1.016813e+01 7.031783e+01
2.294409e+00 -7.633739e+00 6.626539e+01
3.899616e+00 -5.420320e+00 6.062653e+01
6.382266e+00 -4.327343e+00 5.512888e+01
1.800214e+00 -5.381846e+00 5.046122e+01
-1.981437e+00 -7.336915e+00 4.551922e+01
-7.613616e+00 -9.866488e+00 4.334586e+01

'#328 Gtth_M_E_NHMZ_20382
3.910213e+00 1.303802e+00 6.719402e+01
2.220688e+00 1.098962e+00 6.260117e+01
4.519128e+00 1.623659e+01 6.472993e+01
3.602841e+00 1.647101e+01 6.358829e+01
-4.244717e+00 -3.291655e+01 6.847907e+01
-4.275208e+00 -3.303780e+01 6.713432e+01
-3.562247e+00 -3.008004e+01 6.935162e+01
-4.069730e+00 -2.106120e+01 6.954250e+01
-4.054244e+00 -3.000588e+01 6.662416e+01
-4.745590e+00 -2.046251e+01 6.645020e+01
-3.903799e+00 -1.127319e+01 6.711101e+01
-9.642860e+00 -2.276646e+01 7.036998e+01
-1.084054e+01 -2.174011e+01 6.760100e+01
-9.446703e+00 -2.102674e+01 7.146147e+01
-9.543508e+00 -1.325133e+01 7.277807e+01
-1.118726e+01 -1.792377e+01 6.606703e+01
-1.157254e+01 -1.282182e+01 6.463802e+01
-3.288681e+00 -2.632282e+01 7.060583e+01
-4.535387e+00 -2.628304e+01 6.528755e+01
-1.602695e+00 -4.876490e+00 7.060577e+01
-1.352870e+00 -4.883608e+00 6.904649e+01
-3.702837e+00 -5.379143e+00 6.267445e+01
-2.612849e+00 -5.454756e+00 6.387342e+01
6.513187e+00 9.063164e+00 6.565750e+01
5.700793e+00 6.079349e+00 6.588644e+01
5.890348e+00 6.866132e+00 6.440829e+01
5.865559e+00 6.560555e+00 6.408032e+01
5.593917e+00 6.560623e+00 6.370328e+01
4.414277e+00 5.665006e+00 6.277901e+01
5.455499e+00 9.022335e+00 6.188346e+01
-2.448942e+00 1.291536e+01 7.039400e+01
-3.922789e+00 1.324042e+01 6.192970e+01
-6.748132e-01 1.589248e+01 6.862444e+01
-1.523593e+00 1.581504e+01 6.278846e+01
5.080779e+00 1.883367e+01 7.530980e+01
-4.489611e-01 1.902759e+01 5.349648e+01
1.187911e+01 2.549305e+01 6.641436e+01
9.348216e+00 2.515782e+01 5.656725e+01
8.821288e+00 2.474330e+01 7.051553e+01
4.787853e+00 2.355484e+01 5.508769e+01
1.015856e+01 2.771642e+01 6.164373e+01
7.906160e+00 3.196432e+01 6.258345e+01
-1.482489e+01 -1.282085e+01 7.003405e+01
-1.637761e+01 -4.782174e+00 6.972559e+01
-1.795993e+01 3.245435e+00 6.929339e+01
-1.977646e+01 1.123458e+01 6.924961e+01
-1.638271e+01 1.572566e+01 6.839980e+01
-1.401822e+01 2.089346e+01 6.806355e+01
-1.294853e+01 2.647715e+01 6.776707e+01
-9.834378e+00 3.109669e+01 6.675033e+01
-4.791881e+00 3.320425e+01 6.526554e+01
-2.227342e+00 3.810976e+01 6.406821e+01
-1.790405e+00 1.489476e+01 8.210988e+01
-3.502733e+00 1.769925e+01 7.900127e+01
-5.649217e+00 2.141250e+01 7.756365e+01
-8.476374e+00 2.492010e+01 7.796857e+01
-1.257385e+01 3.045322e+01 7.764650e+01
-1.674103e+01 3.592634e+01 7.721682e+01
-2.155215e+01 4.036709e+01 7.506364e+01
-1.906763e+01 3.547264e+01 7.244416e+01
-1.531971e+01 3.084328e+01 7.121397e+01
-1.294853e+01 2.647715e+01 6.776707e+01
-1.585540e+01 3.114269e+01 6.438554e+01
-2.000065e+01 3.604162e+01 6.490725e+01
-2.380710e+01 4.063952e+01 6.249392e+01
-1.999586e+01 3.418702e+01 5.902824e+01
-1.599654e+01 2.719268e+01 5.722434e+01
-1.170879e+01 2.025352e+01 5.594611e+01
-1.010325e+01 1.756428e+01 5.513490e+01
-9.063363e+00 1.520226e+01 5.318391e+01
-8.174917e+00 1.263612e+01 5.142518e+01
2.757504e+00 3.321262e+01 7.100736e+01
1.505237e+00 3.496951e+01 7.058372e+01
3.313382e-01 3.679695e+01 7.024202e+01
-8.541037e-01 3.804727e+01 6.887615e+01
-1.470060e+00 3.835784e+01 6.732685e+01
-2.007318e+00 3.844418e+01 6.572063e+01
-2.227342e+00 3.810976e+01 6.406821e+01
-2.749043e+00 3.800268e+01 6.231257e+01
-3.088864e+00 3.739244e+01 6.061248e+01
-3.176103e+00 3.696003e+01 5.882828e+01
-2.530890e+00 3.539657e+01 5.743019e+01
-1.535074e+00 3.363699e+01 5.657717e+01
-3.496732e-01 3.201704e+01 5.569061e+01
-2.591745e+00 1.274735e+01 8.087708e+01
-3.050210e+00 1.104814e+01 7.992444e+01
-3.118005e+00 9.364515e+00 7.884470e+01
-2.994714e+00 8.163694e+00 7.724852e+01
-1.720067e+00 8.072751e+00 7.486345e+01
9.086937e-01 8.701531e+00 7.473616e+01
2.768793e+00 9.941199e+00 7.626108e+01
-8.843494e+00 1.078260e+01 5.263898e+01
-9.097259e+00 9.288713e+00 5.388325e+01
-8.818472e+00 7.514794e+00 5.467051e+01
-7.868634e+00 6.451819e+00 5.601656e+01
-5.806566e+00 6.612676e+00 5.712707e+01
-3.554704e+00 7.228137e+00 5.737416e+01
-2.186889e+00 7.630287e+00 5.550919e+01
8.358720e+00 8.330208e+00 7.031730e+01
8.879933e+00 5.479613e+00 7.117048e+01
7.774441e+00 2.722705e+00 7.172093e+01
6.639506e+00 -7.533493e-02 7.162749e+01
5.435912e+00 -2.181720e+00 7.142165e+01
3.899418e+00 -4.004833e+00 7.092899e+01
2.105489e+00 -5.506040e+00 7.025377e+01
5.467045e+00 7.619431e+00 5.692510e+01
5.359724e+00 4.591476e+00 5.632109e+01
4.188284e+00 1.773067e+00 5.679990e+01
3.475993e+00 -1.199878e+00 5.724632e+01
4.583167e+00 -3.521414e+00 5.860519e+01
2.079570e+00 -5.000401e+00 5.871348e+01
3.667715e-01 -6.104909e+00 6.079080e+01
-1.790405e+00 1.489476e+01 8.210988e+01
-8.079760e+00 1.322425e+01 7.837300e+01
-1.386948e+01 1.110214e+01 7.400130e+01
-1.977646e+01 1.123458e+01 6.924961e+01
-1.566049e+01 1.020287e+01 6.340206e+01
-1.278914e+01 1.165042e+01 5.687447e+01
-8.174917e+00 1.263612e+01 5.142518e+01

'#329 Gtth_M_X_NHMZ_11525
-2.582397e+00 -1.314913e+00 6.408745e+01
-3.302071e+00 -1.074813e+00 5.969086e+01
-2.929355e+00 1.382970e+01 6.197190e+01
-2.909568e+00 1.363374e+01 6.089798e+01
-8.240625e+00 -3.231301e+01 6.670902e+01
-8.960573e+00 -3.274965e+01 6.401684e+01
-8.549677e+00 -2.943731e+01 6.646962e+01
-9.082245e+00 -2.236805e+01 6.586893e+01
-9.413442e+00 -3.028232e+01 6.306383e+01
-9.474352e+00 -2.241575e+01 6.221717e+01
-8.677656e+00 -1.325931e+01 6.349551e+01
-1.518354e+01 -2.245211e+01 6.693504e+01
-1.549120e+01 -2.224743e+01 6.350364e+01
-1.490659e+01 -1.934571e+01 6.833993e+01
-1.504585e+01 -1.303820e+01 6.929926e+01
-1.640276e+01 -1.966956e+01 6.212135e+01
-1.822536e+01 -1.353865e+01 6.127264e+01
-8.905306e+00 -2.523847e+01 6.676855e+01
-9.536699e+00 -2.538413e+01 6.162139e+01
-7.153003e+00 -6.813961e+00 6.726833e+01
-6.532727e+00 -6.604500e+00 6.593616e+01
-8.383858e+00 -7.125459e+00 5.890446e+01
-7.493897e+00 -7.301450e+00 6.047944e+01
-1.242817e-01 7.236165e+00 6.317868e+01
-7.258766e-01 3.565719e+00 6.300329e+01
-2.490890e-01 4.250214e+00 6.201340e+01
-5.373840e-01 4.399743e+00 6.144110e+01
-4.463032e-01 4.447754e+00 6.092884e+01
-1.178465e+00 3.382513e+00 5.988146e+01
-6.248692e-01 7.464356e+00 5.910418e+01
-8.670364e+00 1.108571e+01 6.664233e+01
-9.972690e+00 1.096689e+01 5.843601e+01
-7.266543e+00 1.355030e+01 6.514483e+01
-7.914429e+00 1.357752e+01 5.974076e+01
-2.389352e+00 1.606125e+01 7.298566e+01
-5.695715e+00 1.568371e+01 4.964979e+01
6.107972e+00 2.386893e+01 6.459773e+01
4.283754e+00 2.428781e+01 5.427589e+01
2.537796e+00 2.286061e+01 6.813543e+01
-1.226133e-02 2.320501e+01 5.221219e+01
4.481717e+00 2.606226e+01 5.983577e+01
1.875558e+00 3.033915e+01 6.041180e+01
-2.053813e+01 -1.445664e+01 6.571962e+01
-2.136357e+01 -6.592894e+00 6.551221e+01
-2.260897e+01 1.215267e+00 6.572479e+01
-2.553450e+01 8.556738e+00 6.539339e+01
-2.136012e+01 1.368557e+01 6.518054e+01
-1.966747e+01 2.006200e+01 6.467951e+01
-1.881925e+01 2.658403e+01 6.395898e+01
-1.524505e+01 3.025652e+01 6.329601e+01
-1.030580e+01 3.157648e+01 6.254578e+01
-7.299891e+00 3.568693e+01 6.166856e+01
-8.866907e+00 1.229441e+01 7.820701e+01
-9.890564e+00 1.499060e+01 7.552549e+01
-1.159624e+01 1.786912e+01 7.344861e+01
-1.364911e+01 2.121724e+01 7.373763e+01
-1.808975e+01 2.687388e+01 7.373278e+01
-2.333418e+01 3.174010e+01 7.300223e+01
-2.677719e+01 3.693623e+01 6.941596e+01
-2.407788e+01 3.359338e+01 6.706160e+01
-2.076744e+01 2.998501e+01 6.690770e+01
-1.881925e+01 2.658403e+01 6.395898e+01
-2.224213e+01 2.969375e+01 6.085963e+01
-2.590331e+01 3.370831e+01 5.966718e+01
-2.915084e+01 3.699367e+01 5.656846e+01
-2.481668e+01 3.176209e+01 5.387547e+01
-2.062867e+01 2.580012e+01 5.330599e+01
-1.645570e+01 1.983757e+01 5.263953e+01
-1.466991e+01 1.651906e+01 5.190536e+01
-1.413547e+01 1.353801e+01 4.954562e+01
-1.409480e+01 1.041279e+01 4.731569e+01
-2.933757e+00 3.075516e+01 6.865961e+01
-4.282360e+00 3.288599e+01 6.812930e+01
-5.609988e+00 3.475961e+01 6.695998e+01
-6.805314e+00 3.616647e+01 6.516215e+01
-7.155331e+00 3.630219e+01 6.401029e+01
-7.224155e+00 3.590943e+01 6.286626e+01
-7.299891e+00 3.568693e+01 6.166856e+01
-7.618501e+00 3.594814e+01 6.031142e+01
-7.758214e+00 3.597247e+01 5.888762e+01
-7.896789e+00 3.610133e+01 5.746927e+01
-7.524985e+00 3.513728e+01 5.575032e+01
-6.758552e+00 3.343509e+01 5.501682e+01
-5.988991e+00 3.177131e+01 5.420320e+01
-9.178659e+00 1.069042e+01 7.748102e+01
-1.004952e+01 9.016920e+00 7.605330e+01
-1.005519e+01 7.087415e+00 7.468421e+01
-9.581294e+00 5.608880e+00 7.289912e+01
-7.592708e+00 5.498704e+00 7.242901e+01
-5.778096e+00 6.432728e+00 7.227760e+01
-4.219723e+00 7.527411e+00 7.302641e+01
-1.434921e+01 9.074629e+00 4.939815e+01
-1.419796e+01 7.667976e+00 5.062226e+01
-1.376301e+01 6.368348e+00 5.189598e+01
-1.298843e+01 5.351017e+00 5.326167e+01
-1.107956e+01 4.923304e+00 5.402464e+01
-9.375878e+00 5.473052e+00 5.292708e+01
-7.945756e+00 6.377382e+00 5.168383e+01
1.725307e+00 6.769793e+00 6.847171e+01
6.993941e-01 3.836761e+00 6.919236e+01
4.052323e-01 6.195391e-01 6.906536e+01
-5.255699e-01 -2.384320e+00 6.896160e+01
-1.293649e+00 -4.289080e+00 6.865103e+01
-2.217496e+00 -6.044783e+00 6.809106e+01
-3.339793e+00 -7.456207e+00 6.707622e+01
-7.041462e-01 6.396536e+00 5.359738e+01
-1.153427e+00 3.312059e+00 5.365775e+01
-1.782700e+00 2.748190e-01 5.397276e+01
-2.621772e+00 -2.576929e+00 5.491228e+01
-3.412209e+00 -4.585074e+00 5.570383e+01
-4.380620e+00 -6.379252e+00 5.676544e+01
-5.466863e+00 -7.730130e+00 5.827506e+01
-8.866907e+00 1.229441e+01 7.820701e+01
-1.432769e+01 1.052444e+01 7.385944e+01
-1.942779e+01 8.587485e+00 6.915781e+01
-2.553450e+01 8.556738e+00 6.539339e+01
-2.102774e+01 8.761778e+00 5.975042e+01
-1.782233e+01 1.003052e+01 5.345817e+01
-1.409480e+01 1.041279e+01 4.731569e+01

'#330 Gtth_M_X_NHMZ_20221
-1.369268e+01 -7.465787e-01 6.565598e+01
-1.266847e+01 -5.544673e-01 6.986954e+01
-1.053539e+01 1.393470e+01 6.568376e+01
-1.033930e+01 1.407440e+01 6.735453e+01
-1.283920e+01 -3.423106e+01 6.899743e+01
-1.291605e+01 -3.446162e+01 6.795353e+01
-1.184255e+01 -3.014189e+01 6.627525e+01
-1.074668e+01 -2.227523e+01 6.599080e+01
-1.088854e+01 -3.005505e+01 6.999113e+01
-9.824524e+00 -2.151217e+01 6.919269e+01
-9.875278e+00 -1.380280e+01 6.740609e+01
-3.952442e+00 -2.286264e+01 6.442728e+01
-3.011462e+00 -2.282634e+01 6.735117e+01
-3.755998e+00 -1.998534e+01 6.304044e+01
-3.232946e+00 -1.586705e+01 6.161257e+01
-2.246113e+00 -1.964239e+01 6.873091e+01
-8.574837e-01 -1.575528e+01 6.931995e+01
-1.178876e+01 -2.639779e+01 6.550217e+01
-1.044372e+01 -2.640878e+01 7.036047e+01
-1.046829e+01 -7.518751e+00 6.299828e+01
-1.045687e+01 -7.764188e+00 6.492020e+01
-8.421006e+00 -7.043334e+00 7.089993e+01
-9.337234e+00 -7.319376e+00 6.926326e+01
-1.466173e+01 8.513680e+00 6.584563e+01
-1.434431e+01 3.810681e+00 6.642625e+01
-1.426099e+01 4.294312e+00 6.779533e+01
-1.421519e+01 5.102334e+00 6.730693e+01
-1.416953e+01 4.884389e+00 6.813074e+01
-1.373077e+01 3.883349e+00 6.907057e+01
-1.383468e+01 8.654954e+00 6.967034e+01
-5.869041e+00 9.141214e+00 6.074466e+01
-3.589170e+00 9.344843e+00 6.955470e+01
-6.606891e+00 1.110384e+01 6.143517e+01
-5.520064e+00 1.237506e+01 6.813770e+01
-1.232312e+01 1.551919e+01 5.491557e+01
-6.561293e+00 1.624014e+01 7.717153e+01
-1.758430e+01 2.510456e+01 6.277455e+01
-1.406662e+01 2.560632e+01 7.193524e+01
-1.445165e+01 2.268802e+01 5.879028e+01
-1.026922e+01 2.350098e+01 7.396494e+01
-1.520323e+01 2.752071e+01 6.681849e+01
-1.156685e+01 3.033536e+01 6.594687e+01
4.508575e-01 -1.697042e+01 6.448257e+01
3.071471e+00 -9.829804e+00 6.406947e+01
6.831240e+00 -3.393312e+00 6.250110e+01
9.370313e+00 3.690670e+00 6.131966e+01
7.344325e+00 8.979862e+00 6.244868e+01
6.783082e+00 1.472330e+01 6.221319e+01
6.957352e+00 2.045428e+01 6.152084e+01
4.693595e+00 2.508686e+01 6.188160e+01
5.175005e-01 2.803741e+01 6.263670e+01
-1.007862e+00 3.297279e+01 6.281471e+01
-7.652097e+00 9.568514e+00 5.099160e+01
-4.188790e+00 1.169383e+01 5.226031e+01
-7.051843e-01 1.398829e+01 5.310943e+01
1.932558e+00 1.716566e+01 5.207625e+01
6.679926e+00 2.121270e+01 5.099600e+01
1.141286e+01 2.524413e+01 4.980043e+01
1.542130e+01 3.011413e+01 5.034746e+01
1.066256e+01 2.771834e+01 5.348116e+01
6.670480e+00 2.453045e+01 5.696022e+01
6.957352e+00 2.045428e+01 6.152084e+01
9.233068e+00 2.506080e+01 6.499525e+01
1.472418e+01 2.796270e+01 6.484023e+01
1.992268e+01 3.128148e+01 6.558821e+01
1.636065e+01 2.639774e+01 6.911481e+01
1.164082e+01 2.162703e+01 7.109940e+01
6.887073e+00 1.678102e+01 7.280090e+01
4.365817e+00 1.417482e+01 7.326878e+01
2.560578e+00 1.211449e+01 7.569061e+01
8.629639e-01 1.056257e+01 7.853270e+01
-6.762348e+00 2.919344e+01 5.742822e+01
-5.433192e+00 3.068856e+01 5.749649e+01
-4.003959e+00 3.207665e+01 5.768938e+01
-2.776614e+00 3.301222e+01 5.896413e+01
-2.034768e+00 3.326507e+01 6.015093e+01
-1.297942e+00 3.337107e+01 6.136276e+01
-1.007862e+00 3.297279e+01 6.281471e+01
-3.934786e-01 3.329171e+01 6.428682e+01
-1.667984e-01 3.319093e+01 6.599012e+01
-9.850390e-02 3.294488e+01 6.769234e+01
-1.044545e+00 3.200988e+01 6.913188e+01
-2.214320e+00 3.084693e+01 7.019056e+01
-3.482380e+00 2.981066e+01 7.126745e+01
-5.785525e+00 7.030032e+00 5.121821e+01
-5.772974e+00 5.307013e+00 5.242421e+01
-6.133631e+00 3.669422e+00 5.369368e+01
-6.722220e+00 2.693361e+00 5.546120e+01
-8.333177e+00 3.136657e+00 5.681314e+01
-1.015333e+01 4.278922e+00 5.676721e+01
-1.141434e+01 5.894999e+00 5.612088e+01
1.250304e+00 8.074124e+00 7.798702e+01
6.781710e-01 6.407163e+00 7.716862e+01
-2.561677e-01 4.899765e+00 7.637460e+01
-1.461442e+00 3.959655e+00 7.517485e+01
-3.691720e+00 3.683287e+00 7.484655e+01
-5.049914e+00 5.025412e+00 7.591557e+01
-5.975870e+00 6.712471e+00 7.704002e+01
-1.720148e+01 6.787857e+00 6.094395e+01
-1.700590e+01 3.870475e+00 6.134498e+01
-1.735827e+01 9.489120e-01 6.157123e+01
-1.741952e+01 -1.998344e+00 6.142963e+01
-1.634810e+01 -4.175003e+00 6.182212e+01
-1.477875e+01 -6.048116e+00 6.208478e+01
-1.263709e+01 -6.848441e+00 6.298629e+01
-1.359211e+01 7.327298e+00 7.511707e+01
-1.384144e+01 4.462577e+00 7.563760e+01
-1.393703e+01 1.558823e+00 7.595245e+01
-1.366716e+01 -1.329160e+00 7.559676e+01
-1.291444e+01 -3.100346e+00 7.374352e+01
-1.232030e+01 -5.702981e+00 7.388544e+01
-1.131744e+01 -7.166413e+00 7.188895e+01
-7.652097e+00 9.568514e+00 5.099160e+01
-1.583029e+00 6.826300e+00 5.325715e+01
3.133934e+00 4.223227e+00 5.785044e+01
9.370313e+00 3.690670e+00 6.131966e+01
6.332628e+00 4.383286e+00 6.744029e+01
4.173927e+00 7.330127e+00 7.335023e+01
8.629639e-01 1.056257e+01 7.853270e+01

'#331 Gtth_M_X_NHMZ_22635
-9.363510e+00 -6.543340e+00 6.408734e+01
-1.067937e+01 -8.315505e+00 5.963723e+01
-4.921889e+00 -1.979760e+01 6.567107e+01
-5.406077e+00 -2.016883e+01 6.465575e+01
-1.395260e+01 2.567360e+01 5.336959e+01
-1.412578e+01 2.531807e+01 5.202938e+01
-1.180084e+01 2.242865e+01 5.496141e+01
-8.957477e+00 1.355295e+01 5.614498e+01
-1.260832e+01 2.166867e+01 5.138415e+01
-9.737185e+00 1.353648e+01 5.315115e+01
-8.090383e+00 7.192750e+00 5.595707e+01
-3.306197e+00 1.687868e+01 5.414243e+01
-4.128257e+00 1.615947e+01 5.133386e+01
-1.991296e+00 1.417258e+01 5.618507e+01
9.657177e-01 9.019629e+00 5.766000e+01
-3.586661e+00 1.239799e+01 5.051649e+01
-1.159622e+00 8.253938e+00 5.005305e+01
-1.076787e+01 1.947634e+01 5.614595e+01
-1.175677e+01 1.782528e+01 5.133619e+01
-5.812328e+00 1.227765e+00 6.221937e+01
-6.683224e+00 5.176880e-01 6.074331e+01
-7.590991e+00 -9.820877e-01 5.475750e+01
-7.680298e+00 -3.406258e-01 5.625618e+01
-9.439777e+00 -1.440829e+01 6.627318e+01
-9.972507e+00 -1.098678e+01 6.459378e+01
-1.052900e+01 -1.230906e+01 6.415765e+01
-1.050966e+01 -1.190109e+01 6.341852e+01
-1.076817e+01 -1.252834e+01 6.328100e+01
-1.061907e+01 -1.196003e+01 6.201332e+01
-1.013157e+01 -1.587385e+01 6.244317e+01
6.824713e-01 -1.445421e+01 6.675912e+01
-5.166351e-01 -1.751323e+01 5.810408e+01
-2.716404e-01 -1.792649e+01 6.668140e+01
-1.058377e+00 -2.002140e+01 6.137775e+01
-1.564420e+00 -1.825645e+01 7.666639e+01
-5.870164e+00 -2.498437e+01 5.464567e+01
-7.833440e+00 -3.065258e+01 7.446944e+01
-9.532168e+00 -3.276269e+01 6.418057e+01
-4.104977e+00 -2.724134e+01 7.547050e+01
-7.039893e+00 -3.092437e+01 6.062180e+01
-7.342125e+00 -3.383007e+01 6.942995e+01
-2.631435e+00 -3.635592e+01 6.928947e+01
2.792267e+00 9.581113e+00 5.366863e+01
6.890282e+00 3.092988e+00 5.480320e+01
9.744680e+00 -3.938792e+00 5.641488e+01
1.429184e+01 -1.018922e+01 5.707394e+01
1.232687e+01 -1.487554e+01 5.847001e+01
1.191520e+01 -2.010010e+01 5.901939e+01
9.808078e+00 -2.470383e+01 6.048137e+01
7.360950e+00 -2.843867e+01 6.318414e+01
7.512295e+00 -3.326086e+01 6.517613e+01
8.516836e+00 -3.800564e+01 6.710503e+01
4.610317e+00 -1.141825e+01 7.750569e+01
5.587791e+00 -1.430481e+01 7.559003e+01
7.544158e+00 -1.712492e+01 7.450553e+01
1.048881e+01 -1.917756e+01 7.477452e+01
1.605617e+01 -2.302258e+01 7.441386e+01
2.173654e+01 -2.671390e+01 7.455833e+01
2.755272e+01 -2.945884e+01 7.242522e+01
2.137491e+01 -2.724164e+01 6.859856e+01
1.466129e+01 -2.444881e+01 6.639739e+01
9.808078e+00 -2.470383e+01 6.048137e+01
9.316742e+00 -3.018676e+01 5.435089e+01
1.236226e+01 -3.696341e+01 5.064923e+01
1.524597e+01 -4.389820e+01 4.711519e+01
1.007346e+01 -3.792789e+01 4.632741e+01
5.167979e+00 -3.175859e+01 4.727221e+01
-1.345086e-01 -2.585157e+01 4.736930e+01
-7.935492e-01 -2.432786e+01 4.849061e+01
-2.129408e+00 -2.283551e+01 4.852303e+01
-3.835176e+00 -2.179034e+01 4.862949e+01
5.091555e+00 -3.240596e+01 7.502641e+01
6.799220e+00 -3.342626e+01 7.423746e+01
8.579683e+00 -3.456307e+01 7.389515e+01
9.808533e+00 -3.579370e+01 7.264825e+01
9.628444e+00 -3.666190e+01 7.080171e+01
9.190661e+00 -3.757212e+01 6.901964e+01
8.516836e+00 -3.800564e+01 6.710503e+01
8.523276e+00 -3.824155e+01 6.538480e+01
8.082131e+00 -3.791164e+01 6.370445e+01
7.670019e+00 -3.791088e+01 6.198467e+01
6.233455e+00 -3.755939e+01 6.083705e+01
4.463951e+00 -3.696547e+01 6.069341e+01
2.685628e+00 -3.650667e+01 6.033099e+01
4.383324e+00 -8.947175e+00 7.436785e+01
3.754695e+00 -8.140997e+00 7.304492e+01
2.776930e+00 -7.550822e+00 7.182396e+01
1.786147e+00 -7.201384e+00 7.052345e+01
-2.757436e-01 -7.896451e+00 7.000615e+01
-1.928218e+00 -9.179565e+00 7.079636e+01
-2.489234e+00 -9.643160e+00 7.291113e+01
-2.064349e+00 -1.776257e+01 4.839412e+01
-2.210746e+00 -1.618664e+01 4.889828e+01
-2.706446e+00 -1.468478e+01 4.940621e+01
-3.140411e+00 -1.351438e+01 5.050211e+01
-4.396757e+00 -1.347475e+01 5.208504e+01
-6.023638e+00 -1.460806e+01 5.247836e+01
-7.218642e+00 -1.623780e+01 5.243763e+01
-9.286776e+00 -1.175914e+01 7.134016e+01
-9.136044e+00 -9.335955e+00 6.951160e+01
-9.950026e+00 -6.475401e+00 6.888493e+01
-1.022064e+01 -3.468726e+00 6.853159e+01
-9.990923e+00 -1.741235e+00 6.733287e+01
-9.538790e+00 -3.571575e-01 6.580486e+01
-8.686157e+00 7.303162e-01 6.420654e+01
-1.243317e+01 -1.658125e+01 5.731293e+01
-1.315246e+01 -1.405155e+01 5.602526e+01
-1.348166e+01 -1.131402e+01 5.503860e+01
-1.331802e+01 -8.413195e+00 5.467319e+01
-1.231856e+01 -6.367596e+00 5.504858e+01
-1.142535e+01 -4.246627e+00 5.488139e+01
-1.069722e+01 -2.064690e+00 5.506443e+01
4.610317e+00 -1.141825e+01 7.750569e+01
7.970116e+00 -1.066822e+01 7.073170e+01
1.071004e+01 -9.950201e+00 6.372287e+01
1.429184e+01 -1.018922e+01 5.707394e+01
7.907397e+00 -1.397535e+01 5.329351e+01
3.676058e+00 -1.834401e+01 4.761699e+01
-3.835176e+00 -2.179034e+01 4.862949e+01

'#332 Gtth_M_X_NHMZ_22862
4.492807e+00 -2.601043e+00 6.463673e+01
2.800128e+00 -2.818946e+00 5.965476e+01
5.297139e+00 1.182929e+01 6.244530e+01
4.646628e+00 1.225852e+01 6.111968e+01
-4.814445e+00 -3.680503e+01 6.466393e+01
-5.328569e+00 -3.700515e+01 6.370100e+01
-4.992214e+00 -3.208242e+01 6.617690e+01
-4.862873e+00 -2.531461e+01 6.600644e+01
-6.152446e+00 -3.166895e+01 6.250393e+01
-5.641061e+00 -2.557936e+01 6.273052e+01
-3.555182e+00 -1.507689e+01 6.396310e+01
-1.101538e+01 -2.418640e+01 6.765542e+01
-1.195685e+01 -2.402138e+01 6.447098e+01
-1.062772e+01 -2.135478e+01 6.903145e+01
-1.014433e+01 -1.595706e+01 7.021289e+01
-1.226696e+01 -2.137471e+01 6.356771e+01
-1.312455e+01 -1.561644e+01 6.266146e+01
-4.568704e+00 -2.881486e+01 6.695348e+01
-5.967190e+00 -2.877107e+01 6.196745e+01
-1.157683e+00 -8.991610e+00 6.788730e+01
-1.239710e+00 -8.993902e+00 6.635347e+01
-3.377189e+00 -9.064843e+00 5.953090e+01
-2.006430e+00 -9.432112e+00 6.124344e+01
7.233610e+00 4.940233e+00 6.310009e+01
6.281730e+00 1.271821e+00 6.331995e+01
6.361922e+00 1.535545e+00 6.207659e+01
6.680614e+00 1.844016e+00 6.168612e+01
6.316037e+00 1.623390e+00 6.141053e+01
5.169495e+00 1.030121e+00 6.027358e+01
6.356888e+00 4.943573e+00 5.957737e+01
-6.684616e-01 9.425076e+00 6.765397e+01
-2.921417e+00 9.211219e+00 5.947616e+01
8.002971e-01 1.155772e+01 6.595680e+01
-6.974007e-01 1.187181e+01 6.047031e+01
7.195185e+00 1.398527e+01 7.369382e+01
9.688370e-01 1.445511e+01 5.059676e+01
1.369098e+01 2.086743e+01 6.483431e+01
1.184721e+01 2.148156e+01 5.480370e+01
1.122128e+01 2.003848e+01 6.872317e+01
6.683627e+00 2.036576e+01 5.343826e+01
1.286639e+01 2.343151e+01 6.004171e+01
1.062343e+01 2.771174e+01 6.058778e+01
-1.488556e+01 -1.733848e+01 6.739180e+01
-1.643771e+01 -9.767622e+00 6.685754e+01
-1.706272e+01 -2.046165e+00 6.679398e+01
